substage,run_id,recipe,split,eval_mode,step,n_pairs,q_count_mode,q_cap,phase_train_n_pairs,accuracy,all_correct,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6300,4,capped,8,"1,2,4",0.6015625,0.11458333333333333,0.7074813842773438,0.125,2.0794415416798357,0.5719414840960458,0.001,242.18725538253784,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6400,2,capped,8,"1,2,4",0.8177083730697632,0.6354166666666666,0.29072216153144836,0.125,2.0794415416798357,0.26850608000331594,0.001,244.97840976715088,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6500,4,capped,8,"1,2,4",0.59765625,0.08333333333333333,0.7163630127906799,0.125,2.0794415416798357,0.39435342577930066,0.001,247.75692009925842,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6600,4,capped,8,"1,2,4",0.5716146230697632,0.036458333333333336,0.754530668258667,0.125,2.0794415416798357,0.5336923154146487,0.001,250.5109190940857,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6700,1,capped,8,"1,2,4",1.0,1.0,2.988918595292489e-06,0.125,2.0794415416798357,2.6125559160913553e-05,0.001,253.27797675132751,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6800,2,capped,8,"1,2,4",0.7890625,0.578125,0.2942776083946228,0.125,2.0794415416798357,0.3371561628315754,0.001,256.11107993125916,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,6900,2,capped,8,"1,2,4",0.7994791865348816,0.5989583333333334,0.3050701916217804,0.125,2.0794415416798357,0.4289553138519542,0.001,258.9063084125519,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7000,2,capped,8,"1,2,4",0.7421875,0.484375,0.3164370059967041,0.125,2.0794415416798357,0.3760087078797251,0.001,261.68058705329895,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,1,capped,8,"1,2,4",1.0,1.0,2.4946890668786637e-06,0.125,2.0794415416798357,,0.001,272.4787518978119,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,2,capped,8,"1,2,4",0.7929077316075563,0.5858154296875,0.29616475384682417,0.125,2.0794415416798357,,0.001,272.4787585735321,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,4,capped,8,"1,2,4",0.5940246796235442,0.081298828125,0.7142795058898628,0.125,2.0794415416798357,,0.001,272.47876238822937,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,8,capped,8,"1,2,4",0.26074219692964107,0.0,3.8535612169653177,0.125,2.0794415416798357,,0.001,272.4787666797638,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,7000,1,single,1,"1,2,4",1.0,1.0,2.514421533206246e-06,0.125,2.0794415416798357,,0.001,272.4787714481354,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,7000,2,single,1,"1,2,4",0.5836181775666773,0.5836181640625,0.5979218250140548,0.125,2.0794415416798357,,0.001,272.4787755012512,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,7000,4,single,1,"1,2,4",0.39160157460719347,0.3916015625,1.1777977673336864,0.125,2.0794415416798357,,0.001,272.4787781238556,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,7000,8,single,1,"1,2,4",0.20947266137227416,0.20947265625,4.688844168558717,0.125,2.0794415416798357,,0.001,272.4787805080414,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7100,2,capped,8,"1,2,4",0.7916666865348816,0.5833333333333334,0.29727163910865784,0.125,2.0794415416798357,0.4128609872992533,0.001,275.0583071708679,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7200,2,capped,8,"1,2,4",0.78125,0.5625,0.31487879157066345,0.125,2.0794415416798357,0.3926186148599618,0.001,277.8769476413727,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7300,1,capped,8,"1,2,4",1.0,1.0,2.18177024180477e-06,0.125,2.0794415416798357,2.4114958934200946e-05,0.001,280.7109923362732,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7400,2,capped,8,"1,2,4",0.7994791865348816,0.5989583333333334,0.2835746109485626,0.125,2.0794415416798357,0.460650386058893,0.001,283.47061419487,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7500,4,capped,8,"1,2,4",0.59375,0.07291666666666667,0.7031086087226868,0.125,2.0794415416798357,0.39023209293898886,0.001,286.2913029193878,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7600,4,capped,8,"1,2,4",0.5989583730697632,0.078125,0.713616669178009,0.125,2.0794415416798357,0.4770197869027381,0.001,289.14276671409607,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7700,4,capped,8,"1,2,4",0.5729166865348816,0.06770833333333333,0.6922091841697693,0.125,2.0794415416798357,0.516912915461612,0.001,291.95811676979065,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7800,2,capped,8,"1,2,4",0.8098958730697632,0.6197916666666666,0.28043773770332336,0.125,2.0794415416798357,0.3915486044506221,0.001,294.7578113079071,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,7900,4,capped,8,"1,2,4",0.6002604365348816,0.08854166666666667,0.7110872268676758,0.125,2.0794415416798357,0.46196307223405597,0.001,297.5601906776428,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8000,4,capped,8,"1,2,4",0.56640625,0.0625,0.7159793376922607,0.125,2.0794415416798357,0.5184200414407735,0.001,300.3509702682495,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,1,capped,8,"1,2,4",1.0,1.0,4.573166380694715e-06,0.125,2.0794415416798357,,0.001,312.13459849357605,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,2,capped,8,"1,2,4",0.8305664281360805,0.6611328125,0.2607674468308687,0.125,2.0794415416798357,,0.001,312.1346049308777,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,4,capped,8,"1,2,4",0.6004333673045039,0.0799560546875,0.7026772922836244,0.125,2.0794415416798357,,0.001,312.13460874557495,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,8,capped,8,"1,2,4",0.261596689815633,0.0,5.098690282553434,0.125,2.0794415416798357,,0.001,312.1346116065979,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,8000,1,single,1,"1,2,4",1.0,1.0,4.685165441387085e-06,0.125,2.0794415416798357,,0.001,312.13461685180664,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,8000,2,single,1,"1,2,4",0.6702881054952741,0.6702880859375,0.5188250793144107,0.125,2.0794415416798357,,0.001,312.1346204280853,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,8000,4,single,1,"1,2,4",0.40393067384138703,0.4039306640625,1.162086009979248,0.125,2.0794415416798357,,0.001,312.13462352752686,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,8000,8,single,1,"1,2,4",0.19848633371293545,0.198486328125,8.444816771894693,0.125,2.0794415416798357,,0.001,312.13462567329407,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8100,1,capped,8,"1,2,4",1.0,1.0,9.487066563451663e-07,0.125,2.0794415416798357,1.4145825660269556e-05,0.001,314.8607771396637,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8200,4,capped,8,"1,2,4",0.6106771230697632,0.078125,0.7161467671394348,0.125,2.0794415416798357,0.44187222228601014,0.001,317.6317536830902,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8300,4,capped,8,"1,2,4",0.60546875,0.078125,0.6890715956687927,0.125,2.0794415416798357,0.45995775586792825,0.001,320.5204372406006,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8400,1,capped,8,"1,2,4",1.0,1.0,7.494038527511293e-07,0.125,2.0794415416798357,7.4792272093516765e-06,0.001,323.3574140071869,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8500,2,capped,8,"1,2,4",0.9270833730697632,0.8541666666666666,0.18122810125350952,0.125,2.0794415416798357,1.3829025036803317,0.001,326.14964389801025,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8600,2,capped,8,"1,2,4",0.9713541865348816,0.9427083333333334,0.11273682862520218,0.125,2.0794415416798357,0.22187145805643718,0.001,328.9769368171692,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8700,4,capped,8,"1,2,4",0.609375,0.078125,0.7061734795570374,0.125,2.0794415416798357,0.36927724133273543,0.001,331.81663250923157,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8800,4,capped,8,"1,2,4",0.6002604365348816,0.052083333333333336,0.676034688949585,0.125,2.0794415416798357,0.3689707583174779,0.001,334.6103835105896,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,8900,4,capped,8,"1,2,4",0.62109375,0.10416666666666667,0.691957414150238,0.125,2.0794415416798357,0.4380027881559223,0.001,337.40646958351135,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9000,4,capped,8,"1,2,4",0.609375,0.06770833333333333,0.6865110993385315,0.125,2.0794415416798357,0.5598595755847228,0.001,340.19944429397583,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,1,capped,8,"1,2,4",1.0,1.0,2.143990784908567e-06,0.125,2.0794415416798357,,0.001,351.57549262046814,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,2,capped,8,"1,2,4",0.9190674028359354,0.838134765625,0.18259331805165857,0.125,2.0794415416798357,,0.001,351.57549929618835,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,4,capped,8,"1,2,4",0.5997009528800845,0.0821533203125,0.7036284133791924,0.125,2.0794415416798357,,0.001,351.5755023956299,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,8,capped,8,"1,2,4",0.2541656568646431,0.0,5.02316340059042,0.125,2.0794415416798357,,0.001,351.57550597190857,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,9000,1,single,1,"1,2,4",1.0,1.0,2.1635770943717603e-06,0.125,2.0794415416798357,,0.001,351.57551097869873,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,9000,2,single,1,"1,2,4",0.8356933756731451,0.835693359375,0.3696314166299999,0.125,2.0794415416798357,,0.001,351.5755145549774,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,9000,4,single,1,"1,2,4",0.3946533305570483,0.3946533203125,1.1810218254104257,0.125,2.0794415416798357,,0.001,351.5755169391632,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,9000,8,single,1,"1,2,4",0.2003173871198669,0.2003173828125,7.926312778145075,0.125,2.0794415416798357,,0.001,351.5755190849304,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9100,1,capped,8,"1,2,4",1.0,1.0,2.566095645306632e-06,0.125,2.0794415416798357,6.0744380533223245e-05,0.001,354.4731845855713,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9200,1,capped,8,"1,2,4",1.0,1.0,4.177852588327369e-06,0.125,2.0794415416798357,0.00012918443848421022,0.001,357.2576093673706,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9300,4,capped,8,"1,2,4",0.6302083730697632,0.13020833333333334,0.6726508140563965,0.125,2.0794415416798357,0.40386101316147616,0.001,360.0424518585205,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9400,1,capped,8,"1,2,4",1.0,1.0,6.469583695434267e-07,0.125,2.0794415416798357,9.252807856461045e-06,0.001,362.80967116355896,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9500,4,capped,8,"1,2,4",0.60546875,0.07291666666666667,0.6815305352210999,0.125,2.0794415416798357,0.33398307349834677,0.001,365.5777132511139,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9600,2,capped,8,"1,2,4",0.9765625,0.953125,0.08563798666000366,0.125,2.0794415416798357,0.5865932263438499,0.001,368.284476518631,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9700,1,capped,8,"1,2,4",1.0,1.0,7.934862082947802e-07,0.125,2.0794415416798357,9.636264854557057e-06,0.001,371.06760334968567,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9800,2,capped,8,"1,2,4",0.9869791865348816,0.9739583333333334,0.045246247202157974,0.125,2.0794415416798357,1.6855338045925696,0.001,373.7158405780792,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,9900,2,capped,8,"1,2,4",0.96875,0.9375,0.11052348464727402,0.125,2.0794415416798357,1.3729725855234527,0.001,376.3897638320923,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10000,4,capped,8,"1,2,4",0.5963541865348816,0.06770833333333333,0.7064793705940247,0.125,2.0794415416798357,0.38350131717269825,0.001,379.19453382492065,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,1,capped,8,"1,2,4",1.0,1.0,4.5286998551219426e-07,0.125,2.0794415416798357,,0.001,391.3402509689331,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,2,capped,8,"1,2,4",0.9912719870917499,0.9825439453125,0.04057378183642868,0.125,2.0794415416798357,,0.001,391.34025740623474,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,4,capped,8,"1,2,4",0.6020202855579555,0.0806884765625,0.7059079078026116,0.125,2.0794415416798357,,0.001,391.34026074409485,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,8,capped,8,"1,2,4",0.26091004570480436,0.0,5.497157569974661,0.125,2.0794415416798357,,0.001,391.3402633666992,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,10000,1,single,1,"1,2,4",1.0,1.0,4.570900375977516e-07,0.125,2.0794415416798357,,0.001,391.34026765823364,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,10000,2,single,1,"1,2,4",0.9816894745454192,0.981689453125,0.08407438802532852,0.125,2.0794415416798357,,0.001,391.3402724266052,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,10000,4,single,1,"1,2,4",0.4034423951525241,0.4034423828125,1.1562823569402099,0.125,2.0794415416798357,,0.001,391.34027552604675,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,10000,8,single,1,"1,2,4",0.19799805199727416,0.197998046875,7.708448331803083,0.125,2.0794415416798357,,0.001,391.34027791023254,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10100,8,capped,8,"1,2,4,8",0.3287760615348816,0.0,1.545444130897522,0.125,2.0794415416798357,0.4643662197046113,0.001,394.3230793476105,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10200,1,capped,8,"1,2,4,8",1.0,1.0,3.3651940611889586e-05,0.125,2.0794415416798357,0.0006418073199681733,0.001,397.1339166164398,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10300,8,capped,8,"1,2,4,8",0.3463541865348816,0.0,1.4336899518966675,0.125,2.0794415416798357,0.6192712841696796,0.001,400.11115288734436,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10400,8,capped,8,"1,2,4,8",0.4108073115348816,0.0,1.3660645484924316,0.125,2.0794415416798357,0.3731350252594722,0.001,403.09610867500305,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10500,4,capped,8,"1,2,4,8",0.6119791865348816,0.10416666666666667,0.6836044192314148,0.125,2.0794415416798357,0.45494709353521756,0.001,406.00632667541504,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10600,1,capped,8,"1,2,4,8",1.0,1.0,6.440378638217226e-05,0.125,2.0794415416798357,0.0006234764359138003,0.001,408.9307315349579,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10700,1,capped,8,"1,2,4,8",1.0,1.0,1.5267455637513194e-06,0.125,2.0794415416798357,1.3806463090406779e-05,0.001,411.8506987094879,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10800,2,capped,8,"1,2,4,8",0.8411458730697632,0.6822916666666666,0.32963040471076965,0.125,2.0794415416798357,5.682648648325307,0.001,414.68433451652527,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,10900,4,capped,8,"1,2,4,8",0.6184896230697632,0.08333333333333333,0.6755967140197754,0.125,2.0794415416798357,0.2082652164046991,0.001,417.6333420276642,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11000,1,capped,8,"1,2,4,8",1.0,1.0,1.9470819552225294e-06,0.125,2.0794415416798357,1.4950071866467718e-05,0.001,420.6133153438568,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,1,capped,8,"1,2,4,8",1.0,1.0,1.8431571859878204e-06,0.125,2.0794415416798357,,0.001,431.55906987190247,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,2,capped,8,"1,2,4,8",0.9897461105138063,0.9794921875,0.04541192606848199,0.125,2.0794415416798357,,0.001,431.5590748786926,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,4,capped,8,"1,2,4,8",0.6110840067267418,0.0943603515625,0.6743059721775353,0.125,2.0794415416798357,,0.001,431.5590789318085,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,8,capped,8,"1,2,4,8",0.41838074871338904,0.0,1.2911119796335697,0.125,2.0794415416798357,,0.001,431.5590822696686,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,11000,1,single,1,"1,2,4,8",1.0,1.0,1.8204126703835755e-06,0.125,2.0794415416798357,,0.001,431.5590863227844,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,11000,2,single,1,"1,2,4,8",0.9808349804952741,0.9808349609375,0.0805014310462866,0.125,2.0794415416798357,,0.001,431.559091091156,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,11000,4,single,1,"1,2,4,8",0.4201660258695483,0.420166015625,1.1262065954506397,0.125,2.0794415416798357,,0.001,431.5590944290161,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,11000,8,single,1,"1,2,4,8",0.3040771586820483,0.3040771484375,1.6130039962008595,0.125,2.0794415416798357,,0.001,431.55909729003906,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11100,8,capped,8,"1,2,4,8",0.4303385615348816,0.0,1.254251480102539,0.125,2.0794415416798357,0.3970556432504265,0.001,434.9394872188568,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11200,4,capped,8,"1,2,4,8",0.6302083730697632,0.09375,0.6898724436759949,0.125,2.0794415416798357,0.3051025815230433,0.001,437.78918957710266,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11300,2,capped,8,"1,2,4,8",0.8958333730697632,0.7916666666666666,0.21157361567020416,0.125,2.0794415416798357,0.2764022151994863,0.001,440.74602818489075,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11400,8,capped,8,"1,2,4,8",0.4270833432674408,0.0,1.2392340898513794,0.125,2.0794415416798357,0.6253657664115421,0.001,443.7355704307556,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11500,1,capped,8,"1,2,4,8",1.0,1.0,1.7117675952249556e-06,0.125,2.0794415416798357,1.7398513647982595e-05,0.001,446.67044043540955,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11600,2,capped,8,"1,2,4,8",0.9947916865348816,0.9895833333333334,0.021727288141846657,0.125,2.0794415416798357,0.6864258822207453,0.001,449.6336088180542,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11700,4,capped,8,"1,2,4,8",0.6276041865348816,0.10416666666666667,0.6642891764640808,0.125,2.0794415416798357,0.42166967474702516,0.001,452.6717047691345,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11800,2,capped,8,"1,2,4,8",1.0,1.0,0.0045006307773292065,0.125,2.0794415416798357,0.05067487352306535,0.001,455.6729884147644,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,11900,1,capped,8,"1,2,4,8",1.0,1.0,9.909263098961674e-07,0.125,2.0794415416798357,1.0116306077748154e-05,0.001,458.6631598472595,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,12000,8,capped,8,"1,2,4,8",0.4173177182674408,0.0,1.2285832166671753,0.125,2.0794415416798357,0.8420836861566127,0.001,461.61933612823486,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,1,capped,8,"1,2,4,8",1.0,1.0,9.87695905507735e-07,0.125,2.0794415416798357,,0.001,472.4042592048645,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,2,capped,8,"1,2,4,8",0.9978637830354273,0.9957275390625,0.010936345994196017,0.125,2.0794415416798357,,0.001,472.4042661190033,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,4,capped,8,"1,2,4,8",0.6087951832450926,0.0921630859375,0.6702887802384794,0.125,2.0794415416798357,,0.001,472.40426993370056,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,8,capped,8,"1,2,4,8",0.4326324558351189,0.0001220703125,1.2034180788323283,0.125,2.0794415416798357,,0.001,472.4042730331421,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,12000,1,single,1,"1,2,4,8",1.0,1.0,9.768256203912529e-07,0.125,2.0794415416798357,,0.001,472.40427827835083,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,12000,2,single,1,"1,2,4,8",0.9949951297603548,0.9949951171875,0.024219428210926708,0.125,2.0794415416798357,,0.001,472.40428280830383,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,12000,4,single,1,"1,2,4,8",0.4223632919602096,0.42236328125,1.1127831656485796,0.125,2.0794415416798357,,0.001,472.4042854309082,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,eval,single_query,12000,8,single,1,"1,2,4,8",0.29028321290388703,0.290283203125,1.6243566470220685,0.125,2.0794415416798357,,0.001,472.404287815094,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,12100,4,capped,8,"1,2,4,8",0.63671875,0.13541666666666666,0.6584261655807495,0.125,2.0794415416798357,0.641363440179502,0.001,475.54855036735535,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,12200,2,capped,8,"1,2,4,8",0.9947916865348816,0.9895833333333334,0.02132745273411274,0.125,2.0794415416798357,0.13099286596739884,0.001,478.5581934452057,ok
B0D.1,stage_b0d_b01_dense_v8_seed1,dense capped curriculum N_VALUES=8,train,train_dense_capped,12300,8,capped,8,"1,2,4,8",0.451171875,0.0,1.185166597366333,0.125,2.0794415416798357,0.7360205510244068,0.001,481.51433205604553,ok
