substage,run_id,recipe,split,step,n_pairs,phase_train_n_pairs,accuracy,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8000,4,"1,2,4",0.3828125,1.1760423183441162,0.125,2.0794415416798357,0.8890426575054411,0.001,295.155752658844,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,8000,1,"1,2,4",1.0,5.5137314689091e-05,0.125,2.0794415416798357,,0.001,302.47547364234924,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,8000,2,"1,2,4",0.954833984375,0.1666007407475263,0.125,2.0794415416798357,,0.001,302.47548055648804,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,8000,4,"1,2,4",0.368408203125,1.212086495012045,0.125,2.0794415416798357,,0.001,302.4754831790924,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,8000,8,"1,2,4",0.2462158203125,1.9818347357213497,0.125,2.0794415416798357,,0.001,302.47548508644104,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8100,4,"1,2,4",0.38671875,1.1774120330810547,0.125,2.0794415416798357,0.7693498989568499,0.001,305.6097424030304,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8200,2,"1,2,4",0.7734375,0.39472755789756775,0.125,2.0794415416798357,1.9866594053426003,0.001,308.8197772502899,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8300,4,"1,2,4",0.41015625,1.1943392753601074,0.125,2.0794415416798357,0.8343411069874005,0.001,312.1018044948578,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8400,1,"1,2,4",1.0,0.00010288092744303867,0.125,2.0794415416798357,0.001042593602111333,0.001,315.1898558139801,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8500,1,"1,2,4",1.0,6.670653965556994e-05,0.125,2.0794415416798357,0.00047861428241320446,0.001,318.11832666397095,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8600,1,"1,2,4",1.0,7.014465518295765e-05,0.125,2.0794415416798357,0.0005068385258609027,0.001,321.0635395050049,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8700,4,"1,2,4",0.3671875,1.170328140258789,0.125,2.0794415416798357,0.7518359569977178,0.001,323.892582654953,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8800,4,"1,2,4",0.37109375,1.211594820022583,0.125,2.0794415416798357,0.7720483139072564,0.001,326.9591770172119,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,8900,2,"1,2,4",0.76171875,0.40531277656555176,0.125,2.0794415416798357,0.6098197217437773,0.001,330.1249351501465,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9000,1,"1,2,4",1.0,0.0006355713703669608,0.125,2.0794415416798357,0.013343624250351429,0.001,333.3549485206604,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,9000,1,"1,2,4",1.0,0.0005573711041506613,0.125,2.0794415416798357,,0.001,341.1703898906708,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,9000,2,"1,2,4",0.8477783203125,0.2841860498301685,0.125,2.0794415416798357,,0.001,341.17040753364563,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,9000,4,"1,2,4",0.3677978515625,1.1916324123740196,0.125,2.0794415416798357,,0.001,341.1704149246216,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,eval,9000,8,"1,2,4",0.2413330078125,2.2920010164380074,0.125,2.0794415416798357,,0.001,341.1704189777374,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9100,2,"1,2,4",0.9453125,0.19408018887043,0.125,2.0794415416798357,1.011206779734977,0.001,344.4578540325165,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9200,4,"1,2,4",0.37109375,1.1808048486709595,0.125,2.0794415416798357,0.7487847009019457,0.001,347.7658793926239,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9300,4,"1,2,4",0.37890625,1.1845444440841675,0.125,2.0794415416798357,0.667274796615114,0.001,350.7982003688812,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9400,1,"1,2,4",1.0,0.0002326536923646927,0.125,2.0794415416798357,0.005119604705198486,0.001,353.83713150024414,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9500,2,"1,2,4",0.96484375,0.15941888093948364,0.125,2.0794415416798357,4.161858866800588,0.001,356.7956693172455,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed2,curriculum N_VALUES=8,train,9600,1,"1,2,4",1.0,8.885598799679428e-05,0.125,2.0794415416798357,0.0007885355855626114,0.001,359.6845986843109,ok
