substage,run_id,recipe,split,eval_mode,step,n_pairs,q_count_mode,q_cap,phase_train_n_pairs,accuracy,all_correct,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6400,2,capped,8,"1,2,4",0.8229166865348816,0.6458333333333334,0.2909517288208008,0.125,2.0794415416798357,0.22935322037918657,0.001,233.66600942611694,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6500,1,capped,8,"1,2,4",1.0,1.0,1.4779197044845205e-05,0.125,2.0794415416798357,0.000120904894494514,0.001,236.3008008003235,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6600,4,capped,8,"1,2,4",0.6041666865348816,0.078125,0.6862991452217102,0.125,2.0794415416798357,0.3243940607037786,0.001,238.8366937637329,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6700,2,capped,8,"1,2,4",0.8098958730697632,0.6458333333333334,0.38479575514793396,0.125,2.0794415416798357,0.881649059765084,0.001,241.47921633720398,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6800,4,capped,8,"1,2,4",0.5924479365348816,0.07291666666666667,0.7007570266723633,0.125,2.0794415416798357,0.422147891380465,0.001,244.11897468566895,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,6900,1,capped,8,"1,2,4",1.0,1.0,1.0011595804826356e-05,0.125,2.0794415416798357,0.00010783505436750406,0.001,246.70530724525452,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7000,1,capped,8,"1,2,4",1.0,1.0,8.502910532115493e-06,0.125,2.0794415416798357,7.034514258009602e-05,0.001,249.33991718292236,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,1,capped,8,"1,2,4",1.0,1.0,8.30180137967318e-06,0.125,2.0794415416798357,,0.001,261.2852373123169,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,2,capped,8,"1,2,4",0.7980957236140966,0.59619140625,0.30319691146723926,0.125,2.0794415416798357,,0.001,261.28524374961853,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,4,capped,8,"1,2,4",0.5888672047294676,0.0693359375,0.740527271758765,0.125,2.0794415416798357,,0.001,261.28524708747864,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,7000,8,capped,8,"1,2,4",0.25375367049127817,0.0,4.1313234735280275,0.125,2.0794415416798357,,0.001,261.2852506637573,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,7000,1,single,1,"1,2,4",1.0,1.0,8.305679628506368e-06,0.125,2.0794415416798357,,0.001,261.2852554321289,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,7000,2,single,1,"1,2,4",0.6063232594169676,0.6063232421875,0.5923711797222495,0.125,2.0794415416798357,,0.001,261.2852590084076,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,7000,4,single,1,"1,2,4",0.3929443454835564,0.3929443359375,1.1723280046135187,0.125,2.0794415416798357,,0.001,261.2852623462677,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,7000,8,single,1,"1,2,4",0.2189941465621814,0.218994140625,4.400318318977952,0.125,2.0794415416798357,,0.001,261.28526496887207,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7100,4,capped,8,"1,2,4",0.6028646230697632,0.08333333333333333,0.6855543255805969,0.125,2.0794415416798357,0.3073136579515702,0.001,264.00082516670227,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7200,2,capped,8,"1,2,4",0.8151041865348816,0.6302083333333334,0.2759276330471039,0.125,2.0794415416798357,0.25490016130776644,0.001,266.63396072387695,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7300,4,capped,8,"1,2,4",0.5911458730697632,0.06770833333333333,0.7383198738098145,0.125,2.0794415416798357,0.5394869378936248,0.001,269.15399837493896,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7400,2,capped,8,"1,2,4",0.8307291865348816,0.6614583333333334,0.2806815505027771,0.125,2.0794415416798357,0.45265843235356606,0.001,271.7112364768982,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7500,4,capped,8,"1,2,4",0.58203125,0.046875,0.7088833451271057,0.125,2.0794415416798357,0.36501254324552507,0.001,274.3394877910614,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7600,1,capped,8,"1,2,4",1.0,1.0,1.1983160220552236e-05,0.125,2.0794415416798357,0.0002381099200073592,0.001,276.9521207809448,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7700,2,capped,8,"1,2,4",0.8046875,0.609375,0.26646944880485535,0.125,2.0794415416798357,0.3267298197719202,0.001,279.5684173107147,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7800,4,capped,8,"1,2,4",0.5833333730697632,0.057291666666666664,0.7033631801605225,0.125,2.0794415416798357,0.5196639194525822,0.001,282.11846828460693,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,7900,4,capped,8,"1,2,4",0.6028646230697632,0.078125,0.6894574165344238,0.125,2.0794415416798357,0.4047873366635238,0.001,284.73456168174744,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8000,2,capped,8,"1,2,4",0.8255208730697632,0.6510416666666666,0.2687242329120636,0.125,2.0794415416798357,0.34748514599374675,0.001,287.34676814079285,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,1,capped,8,"1,2,4",1.0,1.0,7.604929862736753e-06,0.125,2.0794415416798357,,0.001,297.32487297058105,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,2,capped,8,"1,2,4",0.8010864448733628,0.6021728515625,0.28946102363988757,0.125,2.0794415416798357,,0.001,297.3248791694641,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,4,capped,8,"1,2,4",0.6003113007172942,0.0775146484375,0.709508421830833,0.125,2.0794415416798357,,0.001,297.32488322257996,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,8000,8,capped,8,"1,2,4",0.2502594086108729,0.0,5.027789652347565,0.125,2.0794415416798357,,0.001,297.3248858451843,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,8000,1,single,1,"1,2,4",1.0,1.0,7.568390746115483e-06,0.125,2.0794415416798357,,0.001,297.32489037513733,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,8000,2,single,1,"1,2,4",0.5992431831546128,0.5992431640625,0.5745165278203785,0.125,2.0794415416798357,,0.001,297.32489371299744,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,8000,4,single,1,"1,2,4",0.41027832962572575,0.4102783203125,1.1670723836869001,0.125,2.0794415416798357,,0.001,297.32489705085754,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,8000,8,single,1,"1,2,4",0.21789551246911287,0.2178955078125,5.320984166115522,0.125,2.0794415416798357,,0.001,297.3249001502991,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8100,4,capped,8,"1,2,4",0.59375,0.046875,0.7044150829315186,0.125,2.0794415416798357,0.40772354143321,0.001,300.0177767276764,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8200,1,capped,8,"1,2,4",1.0,1.0,1.1596959666348994e-05,0.125,2.0794415416798357,0.0002028386379706538,0.001,302.5719735622406,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8300,1,capped,8,"1,2,4",1.0,1.0,1.0339234904677141e-05,0.125,2.0794415416798357,0.00013185870569208555,0.001,305.13608717918396,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8400,2,capped,8,"1,2,4",0.78125,0.5625,0.30371060967445374,0.125,2.0794415416798357,0.26048270242378846,0.001,307.7126293182373,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8500,1,capped,8,"1,2,4",1.0,1.0,5.815638814965496e-06,0.125,2.0794415416798357,9.480175526009177e-05,0.001,310.2138273715973,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8600,1,capped,8,"1,2,4",1.0,1.0,2.3594235244672745e-05,0.125,2.0794415416798357,0.000439745644107918,0.001,312.7230746746063,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8700,2,capped,8,"1,2,4",0.8255208730697632,0.6510416666666666,0.2807038128376007,0.125,2.0794415416798357,0.24506923036086287,0.001,315.2713055610657,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8800,1,capped,8,"1,2,4",1.0,1.0,1.5527793948422186e-05,0.125,2.0794415416798357,0.00029496465959287423,0.001,317.88883900642395,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,8900,2,capped,8,"1,2,4",0.7994791865348816,0.5989583333333334,0.2902469336986542,0.125,2.0794415416798357,0.35717283346021217,0.001,320.3729603290558,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9000,1,capped,8,"1,2,4",1.0,1.0,7.858687240513973e-06,0.125,2.0794415416798357,0.00013506257460020073,0.001,322.86660385131836,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,1,capped,8,"1,2,4",1.0,1.0,1.0382727085200827e-05,0.125,2.0794415416798357,,0.001,334.457168340683,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,2,capped,8,"1,2,4",0.8013916229829192,0.602783203125,0.2946548836771399,0.125,2.0794415416798357,,0.001,334.4571759700775,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,4,capped,8,"1,2,4",0.6017761440016329,0.0791015625,0.6942725810222328,0.125,2.0794415416798357,,0.001,334.45718026161194,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,9000,8,capped,8,"1,2,4",0.25808716588653624,0.0,5.133457493036985,0.125,2.0794415416798357,,0.001,334.45718359947205,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,9000,1,single,1,"1,2,4",1.0,1.0,1.0428912990079198e-05,0.125,2.0794415416798357,,0.001,334.45718812942505,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,9000,2,single,1,"1,2,4",0.6055908380076289,0.6055908203125,0.5820567035116255,0.125,2.0794415416798357,,0.001,334.4571907520294,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,9000,4,single,1,"1,2,4",0.41223145346157253,0.4122314453125,1.15670295804739,0.125,2.0794415416798357,,0.001,334.45719385147095,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,9000,8,single,1,"1,2,4",0.2105712944176048,0.2105712890625,5.378745973110199,0.125,2.0794415416798357,,0.001,334.45719599723816,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9100,2,capped,8,"1,2,4",0.8125,0.625,0.27914831042289734,0.125,2.0794415416798357,0.7764450595091545,0.001,337.17601203918457,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9200,2,capped,8,"1,2,4",0.7604166865348816,0.5208333333333334,0.313649445772171,0.125,2.0794415416798357,0.7911222146780292,0.001,339.7274024486542,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9300,4,capped,8,"1,2,4",0.6223958730697632,0.08854166666666667,0.6911017298698425,0.125,2.0794415416798357,0.307690061128124,0.001,342.3546073436737,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9400,1,capped,8,"1,2,4",1.0,1.0,2.550572617110447e-06,0.125,2.0794415416798357,2.8410399641258763e-05,0.001,344.9399356842041,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9500,2,capped,8,"1,2,4",0.8229166865348816,0.6458333333333334,0.2831879258155823,0.125,2.0794415416798357,0.33271533940332854,0.001,347.49950671195984,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9600,4,capped,8,"1,2,4",0.6106771230697632,0.10416666666666667,0.6999374032020569,0.125,2.0794415416798357,0.34696330976721107,0.001,350.08433294296265,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9700,4,capped,8,"1,2,4",0.6236979365348816,0.08333333333333333,0.6743157505989075,0.125,2.0794415416798357,0.3233846032909078,0.001,352.65272521972656,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9800,1,capped,8,"1,2,4",1.0,1.0,2.2233591607800918e-06,0.125,2.0794415416798357,6.678025872812738e-05,0.001,355.23647689819336,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,9900,1,capped,8,"1,2,4",1.0,1.0,0.00011774807353504002,0.125,2.0794415416798357,0.002593787202365809,0.001,357.8544542789459,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10000,2,capped,8,"1,2,4",0.7942708730697632,0.5885416666666666,0.29814910888671875,0.125,2.0794415416798357,0.30930756320866615,0.001,360.3974585533142,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,1,capped,8,"1,2,4",1.0,1.0,4.581334184905472e-06,0.125,2.0794415416798357,,0.001,372.32091760635376,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,2,capped,8,"1,2,4",0.817504895851016,0.635009765625,0.2766887355828658,0.125,2.0794415416798357,,0.001,372.320924282074,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,4,capped,8,"1,2,4",0.6007690625265241,0.07958984375,0.693038388621062,0.125,2.0794415416798357,,0.001,372.32092785835266,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,10000,8,capped,8,"1,2,4",0.252151497756131,0.0,5.370283141732216,0.125,2.0794415416798357,,0.001,372.3209300041199,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,10000,1,single,1,"1,2,4",1.0,1.0,4.159679265924865e-06,0.125,2.0794415416798357,,0.001,372.32093572616577,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,10000,2,single,1,"1,2,4",0.6390381036326289,0.6390380859375,0.5518281797412783,0.125,2.0794415416798357,,0.001,372.3209402561188,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,10000,4,single,1,"1,2,4",0.40734864212572575,0.4073486328125,1.156288749538362,0.125,2.0794415416798357,,0.001,372.3209433555603,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,10000,8,single,1,"1,2,4",0.21118164586368948,0.211181640625,6.23063999786973,0.125,2.0794415416798357,,0.001,372.3209457397461,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10100,8,capped,8,"1,2,4,8",0.2942708432674408,0.0,1.6524744033813477,0.125,2.0794415416798357,0.9122639426986024,0.001,374.82992458343506,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10200,8,capped,8,"1,2,4,8",0.3684895932674408,0.0,1.4769773483276367,0.125,2.0794415416798357,0.6393659723236308,0.001,377.6185703277588,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10300,2,capped,8,"1,2,4,8",0.8333333730697632,0.6666666666666666,0.2574784457683563,0.125,2.0794415416798357,0.3100368886578183,0.001,380.3664619922638,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10400,2,capped,8,"1,2,4,8",0.8125,0.625,0.2802692949771881,0.125,2.0794415416798357,0.8213745883194004,0.001,383.2407786846161,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10500,2,capped,8,"1,2,4,8",0.7994791865348816,0.5989583333333334,0.2845466434955597,0.125,2.0794415416798357,0.3173854075621946,0.001,386.1307203769684,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10600,8,capped,8,"1,2,4,8",0.3971354365348816,0.0,1.3499183654785156,0.125,2.0794415416798357,0.46931078925541037,0.001,388.8690288066864,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10700,2,capped,8,"1,2,4,8",0.7916666865348816,0.5833333333333334,0.28227001428604126,0.125,2.0794415416798357,0.23624418113124349,0.001,391.6299982070923,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10800,4,capped,8,"1,2,4,8",0.5924479365348816,0.06770833333333333,0.6937478184700012,0.125,2.0794415416798357,0.4761485226135343,0.001,394.3292989730835,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,10900,8,capped,8,"1,2,4,8",0.4036458432674408,0.0,1.2719855308532715,0.125,2.0794415416798357,0.38145815470773603,0.001,397.0278072357178,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11000,4,capped,8,"1,2,4,8",0.6028646230697632,0.08333333333333333,0.689717710018158,0.125,2.0794415416798357,0.4842174164915918,0.001,399.7802040576935,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,1,capped,8,"1,2,4,8",1.0,1.0,1.949777007581588e-05,0.125,2.0794415416798357,,0.001,409.758394241333,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,2,capped,8,"1,2,4,8",0.8057251195423305,0.6114501953125,0.28806950035504997,0.125,2.0794415416798357,,0.001,409.7583997249603,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,4,capped,8,"1,2,4,8",0.6043701348826289,0.0792236328125,0.691159117501229,0.125,2.0794415416798357,,0.001,409.75840425491333,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,11000,8,capped,8,"1,2,4,8",0.4249725453555584,0.0001220703125,1.2526187198236585,0.125,2.0794415416798357,,0.001,409.75840735435486,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,11000,1,single,1,"1,2,4,8",1.0,1.0,1.7042334768291312e-05,0.125,2.0794415416798357,,0.001,409.75841307640076,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,11000,2,single,1,"1,2,4,8",0.6129150628112257,0.6129150390625,0.5743397399783134,0.125,2.0794415416798357,,0.001,409.75841665267944,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,11000,4,single,1,"1,2,4,8",0.42175293853506446,0.4217529296875,1.1477220728993416,0.125,2.0794415416798357,,0.001,409.75842022895813,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,11000,8,single,1,"1,2,4,8",0.30737305630464107,0.307373046875,1.595426102168858,0.125,2.0794415416798357,,0.001,409.7584228515625,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11100,2,capped,8,"1,2,4,8",0.7994791865348816,0.5989583333333334,0.2850271165370941,0.125,2.0794415416798357,0.3555315232751209,0.001,412.58489084243774,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11200,2,capped,8,"1,2,4,8",0.8229166865348816,0.6458333333333334,0.28388461470603943,0.125,2.0794415416798357,0.2882469793812621,0.001,415.32798886299133,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11300,8,capped,8,"1,2,4,8",0.416015625,0.0,1.2361643314361572,0.125,2.0794415416798357,0.5704281337833619,0.001,418.1176059246063,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11400,2,capped,8,"1,2,4,8",0.8046875,0.609375,0.2954355478286743,0.125,2.0794415416798357,0.39738911380078695,0.001,420.5659854412079,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11500,1,capped,8,"1,2,4,8",1.0,1.0,3.3440275728935376e-05,0.125,2.0794415416798357,0.0020720845531721735,0.001,423.29731726646423,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11600,2,capped,8,"1,2,4,8",0.8489583730697632,0.6979166666666666,0.25579699873924255,0.125,2.0794415416798357,0.2792650159910297,0.001,425.91490387916565,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11700,1,capped,8,"1,2,4,8",1.0,1.0,5.208491984376451e-06,0.125,2.0794415416798357,8.650469551694388e-05,0.001,428.54539251327515,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11800,8,capped,8,"1,2,4,8",0.4381510615348816,0.0,1.1965516805648804,0.125,2.0794415416798357,0.4524676423424668,0.001,431.3377146720886,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,11900,2,capped,8,"1,2,4,8",0.8125,0.625,0.2825370728969574,0.125,2.0794415416798357,0.32877567083399123,0.001,433.6575472354889,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,12000,1,capped,8,"1,2,4,8",1.0,1.0,1.9880535546690226e-06,0.125,2.0794415416798357,3.0684967668070476e-05,0.001,436.23179292678833,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,1,capped,8,"1,2,4,8",1.0,1.0,1.922444288204872e-06,0.125,2.0794415416798357,,0.001,446.1077473163605,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,2,capped,8,"1,2,4,8",0.8203735486604273,0.6407470703125,0.2679362870985642,0.125,2.0794415416798357,,0.001,446.10775351524353,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,4,capped,8,"1,2,4,8",0.6035461560823023,0.0823974609375,0.6913460521027446,0.125,2.0794415416798357,,0.001,446.10775661468506,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,dense_capped,12000,8,capped,8,"1,2,4,8",0.4468383875209838,0.000244140625,1.1805058820173144,0.125,2.0794415416798357,,0.001,446.1077597141266,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,12000,1,single,1,"1,2,4,8",1.0,1.0,1.8453926200479032e-06,0.125,2.0794415416798357,,0.001,446.1077642440796,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,12000,2,single,1,"1,2,4,8",0.6524658375419676,0.6524658203125,0.5293020706158131,0.125,2.0794415416798357,,0.001,446.10776805877686,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,12000,4,single,1,"1,2,4,8",0.40112305665388703,0.401123046875,1.161134016700089,0.125,2.0794415416798357,,0.001,446.1077709197998,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,eval,single_query,12000,8,single,1,"1,2,4,8",0.30639649415388703,0.306396484375,1.6066082175821066,0.125,2.0794415416798357,,0.001,446.1077742576599,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,12100,8,capped,8,"1,2,4,8",0.4173177182674408,0.0,1.1871676445007324,0.125,2.0794415416798357,0.8677329635976272,0.001,449.0040669441223,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,12200,1,capped,8,"1,2,4,8",1.0,1.0,5.757310191256693e-06,0.125,2.0794415416798357,0.00010276456700925051,0.001,451.7611391544342,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,12300,1,capped,8,"1,2,4,8",1.0,1.0,7.950642611831427e-06,0.125,2.0794415416798357,0.00013857697848878572,0.001,454.5149972438812,ok
B0D.1,stage_b0d_b01_dense_v8_seed0,dense capped curriculum N_VALUES=8,train,train_dense_capped,12400,2,capped,8,"1,2,4,8",0.8151041865348816,0.6302083333333334,0.27225184440612793,0.125,2.0794415416798357,0.3658278132910842,0.001,457.135853767395,ok
