substage,run_id,recipe,split,step,n_pairs,phase_train_n_pairs,accuracy,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,9600,2,"1,2,4",1.0,0.0005650374223478138,0.125,2.0794415416798357,0.06524736489727061,0.001,300.15533232688904,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,9700,1,"1,2,4",1.0,8.845650881994516e-06,0.125,2.0794415416798357,5.8681168575028254e-05,0.001,302.92365527153015,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,9800,1,"1,2,4",1.0,1.0210334039584268e-05,0.125,2.0794415416798357,9.653200221539385e-05,0.001,305.5738093852997,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,9900,2,"1,2,4",1.0,0.00017128082981798798,0.125,2.0794415416798357,0.0014053639067006744,0.001,308.2750060558319,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10000,4,"1,2,4",0.3984375,1.1466172933578491,0.125,2.0794415416798357,0.7022515438863599,0.001,310.97026443481445,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,10000,1,"1,2,4",1.0,1.894977111760454e-05,0.125,2.0794415416798357,,0.001,317.17935061454773,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,10000,2,"1,2,4",0.9996337890625,0.002743110768051338,0.125,2.0794415416798357,,0.001,317.17936062812805,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,10000,4,"1,2,4",0.4029541015625,1.1567146368324757,0.125,2.0794415416798357,,0.001,317.1793704032898,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,10000,8,"1,2,4",0.263671875,2.092025801539421,0.125,2.0794415416798357,,0.001,317.1793751716614,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10100,2,"1,2,4,8",1.0,0.0002391617017565295,0.125,2.0794415416798357,0.0023361108707415975,0.001,320.03035736083984,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10200,1,"1,2,4,8",1.0,1.2334794519119896e-05,0.125,2.0794415416798357,8.196548857999339e-05,0.001,322.71146988868713,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10300,2,"1,2,4,8",1.0,0.0004813960986211896,0.125,2.0794415416798357,0.0038393465228142437,0.001,325.40979266166687,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10400,2,"1,2,4,8",0.99609375,0.004469219595193863,0.125,2.0794415416798357,1.3374962754699777,0.001,328.147812128067,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10500,8,"1,2,4,8",0.28125,1.6783113479614258,0.125,2.0794415416798357,0.9336883042208425,0.001,330.83710408210754,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10600,8,"1,2,4,8",0.3046875,1.614389181137085,0.125,2.0794415416798357,0.7755501327947787,0.001,333.5439672470093,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10700,2,"1,2,4,8",1.0,0.0016968983691185713,0.125,2.0794415416798357,3.1914779203906964,0.001,336.18473410606384,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10800,2,"1,2,4,8",1.0,0.00017799096531234682,0.125,2.0794415416798357,0.0014623718535174818,0.001,338.8526268005371,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,10900,2,"1,2,4,8",1.0,0.001164679299108684,0.125,2.0794415416798357,0.022191148260689242,0.001,341.56315088272095,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11000,2,"1,2,4,8",0.99609375,0.018458109349012375,0.125,2.0794415416798357,0.13477369412349252,0.001,344.247926235199,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,11000,1,"1,2,4,8",1.0,2.8774440011147817e-05,0.125,2.0794415416798357,,0.001,348.9806663990021,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,11000,2,"1,2,4,8",0.99951171875,0.00431530891728471,0.125,2.0794415416798357,,0.001,348.9806716442108,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,11000,4,"1,2,4,8",0.3980712890625,1.1782698780298233,0.125,2.0794415416798357,,0.001,348.9806740283966,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,11000,8,"1,2,4,8",0.2694091796875,1.6462184563279152,0.125,2.0794415416798357,,0.001,348.9806776046753,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11100,1,"1,2,4,8",1.0,5.2228733693482354e-05,0.125,2.0794415416798357,0.0006763670468483406,0.001,351.7923574447632,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11200,2,"1,2,4,8",1.0,0.0003654960892163217,0.125,2.0794415416798357,0.0077635199139704444,0.001,354.44773602485657,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11300,2,"1,2,4,8",1.0,0.00020250330271665007,0.125,2.0794415416798357,0.002350779154401601,0.001,357.11491537094116,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11400,8,"1,2,4,8",0.26953125,1.633880376815796,0.125,2.0794415416798357,0.7159874166719783,0.001,359.8187983036041,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11500,4,"1,2,4,8",0.33203125,1.2237560749053955,0.125,2.0794415416798357,0.9132773222507897,0.001,362.3396451473236,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11600,1,"1,2,4,8",1.0,0.00017150165513157845,0.125,2.0794415416798357,0.002199980656535412,0.001,364.7274212837219,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11700,2,"1,2,4,8",1.0,0.004454355221241713,0.125,2.0794415416798357,0.04371045131604664,0.001,367.04205226898193,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11800,2,"1,2,4,8",1.0,0.00016722630243748426,0.125,2.0794415416798357,0.015624492711290605,0.001,369.52502179145813,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,11900,2,"1,2,4,8",0.99609375,0.03203593194484711,0.125,2.0794415416798357,1.335043152000134,0.001,372.21152997016907,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12000,8,"1,2,4,8",0.2734375,1.658470869064331,0.125,2.0794415416798357,0.842898590871397,0.001,374.904976606369,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,12000,1,"1,2,4,8",1.0,1.1693621416952737e-05,0.125,2.0794415416798357,,0.001,379.6956732273102,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,12000,2,"1,2,4,8",0.9996337890625,0.0014476388721504918,0.125,2.0794415416798357,,0.001,379.6956810951233,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,12000,4,"1,2,4,8",0.404296875,1.1513699404895306,0.125,2.0794415416798357,,0.001,379.6956889629364,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,12000,8,"1,2,4,8",0.2713623046875,1.63740199431777,0.125,2.0794415416798357,,0.001,379.6956925392151,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12100,1,"1,2,4,8",1.0,1.9763327145483345e-05,0.125,2.0794415416798357,0.00036255838517655175,0.001,382.5509467124939,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12200,2,"1,2,4,8",1.0,0.00035361826303415,0.125,2.0794415416798357,0.004222167522676167,0.001,385.25956988334656,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12300,2,"1,2,4,8",0.99609375,0.045320775359869,0.125,2.0794415416798357,0.10956636532114812,0.001,387.93067264556885,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12400,1,"1,2,4,8",1.0,5.871947359992191e-05,0.125,2.0794415416798357,0.0006622145748425878,0.001,390.6054103374481,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12500,1,"1,2,4,8",1.0,1.657357279327698e-05,0.125,2.0794415416798357,0.00030832550760499555,0.001,393.29742670059204,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12600,4,"1,2,4,8",0.4296875,1.1741273403167725,0.125,2.0794415416798357,0.6930748735070511,0.001,396.00530672073364,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12700,1,"1,2,4,8",1.0,2.842130015778821e-05,0.125,2.0794415416798357,0.0006055473028283614,0.001,398.5539357662201,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12800,4,"1,2,4,8",0.42578125,1.120401382446289,0.125,2.0794415416798357,0.44896395780627907,0.001,401.3630814552307,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,12900,4,"1,2,4,8",0.39453125,1.1758366823196411,0.125,2.0794415416798357,0.639599511207956,0.001,404.04392766952515,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13000,2,"1,2,4,8",1.0,0.00019205803982913494,0.125,2.0794415416798357,0.00155661038712353,0.001,406.75331711769104,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,13000,1,"1,2,4,8",1.0,1.9136532102947967e-05,0.125,2.0794415416798357,,0.001,411.5082666873932,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,13000,2,"1,2,4,8",0.999755859375,0.0005544682048821414,0.125,2.0794415416798357,,0.001,411.5082731246948,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,13000,4,"1,2,4,8",0.415283203125,1.1502345576882362,0.125,2.0794415416798357,,0.001,411.50828075408936,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,13000,8,"1,2,4,8",0.297119140625,1.6436118185520172,0.125,2.0794415416798357,,0.001,411.5082833766937,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13100,1,"1,2,4,8",1.0,1.0464666047482751e-05,0.125,2.0794415416798357,0.0001135582281379262,0.001,414.4128613471985,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13200,2,"1,2,4,8",1.0,0.0013085876125842333,0.125,2.0794415416798357,0.03814090610494846,0.001,417.1432640552521,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13300,1,"1,2,4,8",1.0,1.5485358744626865e-05,0.125,2.0794415416798357,0.0001351861271514021,0.001,419.8468282222748,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13400,8,"1,2,4,8",0.30078125,1.6149803400039673,0.125,2.0794415416798357,0.5466704706484331,0.001,422.58110070228577,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13500,8,"1,2,4,8",0.2734375,1.6452481746673584,0.125,2.0794415416798357,0.7867834624402235,0.001,425.32029700279236,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13600,8,"1,2,4,8",0.296875,1.636071801185608,0.125,2.0794415416798357,0.48792332687022427,0.001,428.0104160308838,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13700,1,"1,2,4,8",1.0,1.2514991794887464e-05,0.125,2.0794415416798357,0.00014419320896915454,0.001,430.6963794231415,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13800,8,"1,2,4,8",0.3125,1.6272125244140625,0.125,2.0794415416798357,2.780826168297879,0.001,433.3870003223419,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,13900,1,"1,2,4,8",1.0,5.369518021325348e-06,0.125,2.0794415416798357,5.6005267176229264e-05,0.001,436.0998077392578,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14000,4,"1,2,4,8",0.4375,1.1074621677398682,0.125,2.0794415416798357,0.6242606795447251,0.001,438.93659949302673,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,14000,1,"1,2,4,8",1.0,4.438600768708056e-06,0.125,2.0794415416798357,,0.001,443.8615744113922,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,14000,2,"1,2,4,8",1.0,0.00012338390888544382,0.125,2.0794415416798357,,0.001,443.86158084869385,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,14000,4,"1,2,4,8",0.408203125,1.1495359651744366,0.125,2.0794415416798357,,0.001,443.8615834712982,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,14000,8,"1,2,4,8",0.29638671875,1.6300162188708782,0.125,2.0794415416798357,,0.001,443.8615860939026,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14100,8,"1,2,4,8",0.34375,1.5586233139038086,0.125,2.0794415416798357,0.5827881400498159,0.001,446.59676241874695,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14200,1,"1,2,4,8",1.0,2.6370362320449203e-06,0.125,2.0794415416798357,1.8617000576856184e-05,0.001,449.338579416275,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14300,4,"1,2,4,8",0.48046875,1.1287630796432495,0.125,2.0794415416798357,0.6240682738986943,0.001,452.03831672668457,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14400,1,"1,2,4,8",1.0,6.701259280816885e-06,0.125,2.0794415416798357,9.723516200143493e-05,0.001,454.7283704280853,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14500,2,"1,2,4,8",1.0,0.000494106556288898,0.125,2.0794415416798357,0.012709144711272404,0.001,457.43608045578003,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14600,2,"1,2,4,8",1.0,0.00013071585271973163,0.125,2.0794415416798357,0.0015974845776070793,0.001,460.1718454360962,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14700,1,"1,2,4,8",1.0,2.63936249211838e-06,0.125,2.0794415416798357,1.811088819309249e-05,0.001,462.8649137020111,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14800,8,"1,2,4,8",0.34765625,1.559907078742981,0.125,2.0794415416798357,0.5995979181396242,0.001,465.5210642814636,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,14900,2,"1,2,4,8",1.0,0.002618947997689247,0.125,2.0794415416798357,0.0957907539580042,0.001,468.2107367515564,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15000,8,"1,2,4,8",0.26953125,1.6526362895965576,0.125,2.0794415416798357,0.8686651621639006,0.001,470.90765261650085,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,15000,1,"1,2,4,8",1.0,5.728121422521326e-06,0.125,2.0794415416798357,,0.001,475.69268131256104,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,15000,2,"1,2,4,8",0.9996337890625,0.004928909362661216,0.125,2.0794415416798357,,0.001,475.69268679618835,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,15000,4,"1,2,4,8",0.419189453125,1.147052001208067,0.125,2.0794415416798357,,0.001,475.69269371032715,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,15000,8,"1,2,4,8",0.292236328125,1.6339856050908566,0.125,2.0794415416798357,,0.001,475.69269585609436,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15100,4,"1,2,4,8",0.41015625,1.1735901832580566,0.125,2.0794415416798357,0.5248975694355281,0.001,478.4156541824341,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15200,4,"1,2,4,8",0.47265625,1.1022099256515503,0.125,2.0794415416798357,0.5521087947216841,0.001,481.1189184188843,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15300,4,"1,2,4,8",0.3984375,1.1664389371871948,0.125,2.0794415416798357,0.4734523703615663,0.001,483.8109369277954,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15400,1,"1,2,4,8",1.0,1.7947015294339508e-05,0.125,2.0794415416798357,0.00031100886894909745,0.001,486.49157309532166,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15500,1,"1,2,4,8",1.0,6.942373147467151e-06,0.125,2.0794415416798357,7.763360981552333e-05,0.001,489.1568398475647,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15600,2,"1,2,4,8",1.0,0.0004964382387697697,0.125,2.0794415416798357,0.032187583353930405,0.001,491.88875436782837,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15700,2,"1,2,4,8",1.0,0.0050722346641123295,0.125,2.0794415416798357,0.06945617985761639,0.001,494.5662748813629,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15800,4,"1,2,4,8",0.38671875,1.158058524131775,0.125,2.0794415416798357,0.6093785420810071,0.001,497.2788898944855,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,15900,1,"1,2,4,8",1.0,3.75715499103535e-05,0.125,2.0794415416798357,0.006362793641074663,0.001,499.9678781032562,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16000,8,"1,2,4,8",0.30859375,1.5966497659683228,0.125,2.0794415416798357,0.5751847763440557,0.001,502.6052017211914,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,16000,1,"1,2,4,8",1.0,1.253484393259896e-05,0.125,2.0794415416798357,,0.001,507.43818974494934,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,16000,2,"1,2,4,8",0.9996337890625,0.0030321351614475134,0.125,2.0794415416798357,,0.001,507.43820118904114,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,16000,4,"1,2,4,8",0.41650390625,1.1395073682069778,0.125,2.0794415416798357,,0.001,507.438205242157,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,16000,8,"1,2,4,8",0.2955322265625,1.6356236599385738,0.125,2.0794415416798357,,0.001,507.43820691108704,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16100,8,"1,2,4,8",0.3046875,1.5938079357147217,0.125,2.0794415416798357,0.49151565065041775,0.001,510.1508061885834,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16200,2,"1,2,4,8",1.0,0.00023957216762937605,0.125,2.0794415416798357,0.009522978267928996,0.001,512.7779273986816,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16300,4,"1,2,4,8",0.4140625,1.134596586227417,0.125,2.0794415416798357,0.8157607464946457,0.001,515.4646894931793,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16400,1,"1,2,4,8",1.0,4.8269994294969365e-06,0.125,2.0794415416798357,5.268823049608152e-05,0.001,517.8988690376282,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16500,8,"1,2,4,8",0.3359375,1.5474801063537598,0.125,2.0794415416798357,0.4821464691119458,0.001,520.6045742034912,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16600,4,"1,2,4,8",0.359375,1.2061771154403687,0.125,2.0794415416798357,0.8669991823987926,0.001,523.250958442688,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16700,4,"1,2,4,8",0.43359375,1.12372624874115,0.125,2.0794415416798357,0.6470057804847984,0.001,525.9183745384216,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16800,1,"1,2,4,8",1.0,2.8380367439240217e-05,0.125,2.0794415416798357,0.00036978410842888963,0.001,528.6437990665436,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,16900,4,"1,2,4,8",0.4375,1.1217808723449707,0.125,2.0794415416798357,0.5892331487759455,0.001,531.3377401828766,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17000,1,"1,2,4,8",1.0,6.2589006120106205e-06,0.125,2.0794415416798357,9.578328407857319e-05,0.001,534.024276971817,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,17000,1,"1,2,4,8",1.0,6.94876139561984e-06,0.125,2.0794415416798357,,0.001,538.8299255371094,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,17000,2,"1,2,4,8",0.9993896484375,0.0026509971439736546,0.125,2.0794415416798357,,0.001,538.8299310207367,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,17000,4,"1,2,4,8",0.4466552734375,1.1195225454866886,0.125,2.0794415416798357,,0.001,538.829934835434,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,17000,8,"1,2,4,8",0.29541015625,1.6273652948439121,0.125,2.0794415416798357,,0.001,538.8299379348755,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17100,4,"1,2,4,8",0.4921875,1.0546995401382446,0.125,2.0794415416798357,1.03934195986874,0.001,541.7167403697968,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17200,1,"1,2,4,8",1.0,5.52542724108207e-06,0.125,2.0794415416798357,9.208407181737398e-05,0.001,544.4297270774841,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17300,8,"1,2,4,8",0.35546875,1.585924506187439,0.125,2.0794415416798357,0.42266449555598196,0.001,547.1669147014618,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17400,8,"1,2,4,8",0.28515625,1.6419899463653564,0.125,2.0794415416798357,0.6251490502136718,0.001,549.8553972244263,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17500,2,"1,2,4,8",1.0,0.0002721536729950458,0.125,2.0794415416798357,0.004197399030281012,0.001,552.5617525577545,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17600,8,"1,2,4,8",0.27734375,1.6663305759429932,0.125,2.0794415416798357,1.001408733190955,0.001,555.317613363266,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17700,1,"1,2,4,8",1.0,7.696333341300488e-06,0.125,2.0794415416798357,9.18608517539005e-05,0.001,558.0063526630402,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17800,8,"1,2,4,8",0.30859375,1.637685775756836,0.125,2.0794415416798357,1.380915564719871,0.001,560.7154989242554,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,17900,8,"1,2,4,8",0.3125,1.56858229637146,0.125,2.0794415416798357,0.7099273681560708,0.001,563.4302053451538,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18000,2,"1,2,4,8",1.0,0.0009745531133376062,0.125,2.0794415416798357,0.0184689679024514,0.001,566.1598994731903,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,18000,1,"1,2,4,8",1.0,1.011559405128537e-05,0.125,2.0794415416798357,,0.001,571.3563129901886,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,18000,2,"1,2,4,8",0.9991455078125,0.005530123109565466,0.125,2.0794415416798357,,0.001,571.3563208580017,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,18000,4,"1,2,4,8",0.55810546875,0.9114268012344837,0.125,2.0794415416798357,,0.001,571.3563284873962,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,18000,8,"1,2,4,8",0.3330078125,1.5932490788400173,0.125,2.0794415416798357,,0.001,571.3563320636749,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18100,4,"1,2,4,8",0.55078125,0.8392416834831238,0.125,2.0794415416798357,0.9263208296379306,0.001,574.2193922996521,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18200,2,"1,2,4,8",1.0,0.00047886179527267814,0.125,2.0794415416798357,0.010419936022975236,0.001,576.9295220375061,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18300,4,"1,2,4,8",0.5546875,0.8787791728973389,0.125,2.0794415416798357,0.7210133556572447,0.001,579.6775631904602,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18400,1,"1,2,4,8",1.0,2.1429698335850844e-06,0.125,2.0794415416798357,2.053833889367737e-05,0.001,582.3752114772797,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18500,2,"1,2,4,8",1.0,0.0008608602220192552,0.125,2.0794415416798357,0.01563765153548101,0.001,585.0891778469086,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18600,1,"1,2,4,8",1.0,2.4174170903279446e-05,0.125,2.0794415416798357,0.0003793944048450342,0.001,587.7991394996643,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18700,1,"1,2,4,8",1.0,2.0952678823960014e-05,0.125,2.0794415416798357,0.00031398500991928525,0.001,590.5002624988556,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,18800,4,"1,2,4,8",0.59765625,0.8268500566482544,0.125,2.0794415416798357,0.8930891952479935,0.001,593.195392370224,ok
